"ID","price","carat","depth","table","continent"
45838,1715,0.55,62,55,0
26687,427,0.32,61.6,56,1
20804,9035,1.5,61.4,57,0
4992,3740,0.9,61,59,0
52516,2527,0.74,61.3,59,1
6897,4134,0.9,61.1,63,1
16513,6598,1.01,60,63,1
42331,1296,0.56,61.9,55,0
43424,1415,0.7,62.3,59,1
9751,4660,1.27,60.4,58,1
23847,11927,1.23,61.9,55,0
52676,2550,0.88,57.4,67,0
14210,5759,1.28,59.1,62,0
29626,441,0.31,61.8,54,0
9018,4514,0.9,61.9,55,1
50305,544,0.33,61.2,58.1,1
11060,596,0.35,61.5,55.9,0
35022,882,0.4,62,61,0
10185,4737,1,63.9,60,0
1166,2926,0.81,61.2,56,0
7495,4239,1.01,61.4,56,0
2266,3154,0.7,63.6,57,1
45658,526,0.3,59.7,59.9,0
25932,15092,2.04,61.4,58,1
40994,1181,0.63,61.9,59,1
28630,434,0.26,61.3,56,0
23696,11760,1.51,62.5,60,0
4942,3732,0.58,62.1,55,1
36777,956,0.3,60.6,57,1
26622,16384,1.71,61.9,57,1
6410,4039,0.77,62.2,55,0
40181,1119,0.44,60.1,58,0
31560,766,0.38,61.6,58,1
7331,4209,0.91,63.2,58,1
40725,1161,0.53,63.4,54,0
39384,1075,0.42,61.4,55,1
29863,710,0.3,62.2,55,0
40373,1131,0.42,61.6,59,0
16852,6720,1,60,60,0
18109,7326,1.02,62,56,1
29508,702,0.32,62.7,55,0
16938,6763,1.22,62.6,57.4,1
34611,470,0.28,64.3,55,1
7846,4304,0.93,62.8,56,1
12634,5292,1,61.6,61,1
15476,6198,1.19,62.6,56,0
44725,1615,0.53,61.5,57,0
42252,1293,0.5,59.4,60,0
42692,1337,0.5,61.9,60,1
4740,573,0.3,61.7,58,1
50249,2234,0.7,60.2,66,0
17855,7203,1.47,61.5,58,0
42643,1332,0.5,60.1,59,0
37012,965,0.33,59.5,60,0
12490,5255,1.02,61.1,58,0
7089,4165,0.93,61.4,63,0
26679,427,0.26,62.7,55,1
15526,6221,1.01,62.5,58,1
53061,2608,0.72,63.1,60,0
23697,11764,1.55,60.1,58,0
20744,8981,1.53,62.4,57,1
49974,541,0.29,62.2,55,0
49199,2078,0.59,61.7,56,0
7765,4283,1.11,62.1,58,0
31497,765,0.34,61.5,57,0
24972,13465,1.73,61,56,1
49107,2064,0.52,62.5,57,1
25529,14344,1.53,61,60,1
51322,544,0.31,61.1,59,0
11847,5101,1.05,61.5,55,0
34873,878,0.3,63.8,57,1
36113,926,0.42,62,58,1
33224,821,0.39,62.4,58,1
25059,13574,2.01,62.9,56,1
51880,2428,0.71,63.6,57,0
110,2761,0.59,62,55,0
24985,13498,2.01,63,56,1
32631,458,0.23,60.6,65,1
9905,4687,0.9,59,58,0
31136,755,0.31,60.2,61,0
46987,1816,0.71,63.6,58,1
23347,422,0.3,61.9,57,0
53543,2691,0.78,54.7,67,1
21928,10000,1.51,64,59,1
40891,1176,0.5,65,58,0
4597,3656,0.7,60.8,56,0
12167,5181,1.03,61.3,53,1
53365,2657,0.77,62.7,57,1
44806,1624,0.5,61.3,59,1
13148,5438,0.9,59.4,59,0
33633,833,0.37,60.6,54,1
30309,726,0.38,60.4,57,1
40133,1115,0.41,62.7,54,0
29837,710,0.24,61.5,60,0
37859,1003,0.44,62.4,57,0
25297,13951,1.71,61.3,58,1
48025,1922,0.7,64.3,56,1
18238,7406,1.53,61.6,56,1
26198,15568,1.7,62.6,61,1
30117,720,0.32,61.5,57,1
51809,2416,0.72,60.9,57,1
31821,775,0.41,62.2,55,0
46027,1728,0.57,61.8,57,1
42505,1321,0.55,61.8,59,0
45585,1689,0.52,62.7,57,0
19837,8401,1.01,61.6,58,1
22381,10401,1.51,61.1,61,0
24722,13061,1.39,60.6,55,0
6548,4072,1.01,63.7,55,1
35802,914,0.31,61.9,54,0
49920,2184,0.7,63.3,61,1
48501,1981,0.71,63.3,55,1
4320,3595,0.9,65.8,60,0
47736,1890,0.6,61.3,56,1
25858,14936,1.41,61.2,55,1
12553,5273,1.01,62.9,61,1
37255,977,0.31,62.4,55,1
1133,2920,0.72,61,55,1
38824,1048,0.5,62.2,60,0
43031,1373,0.5,62.8,56,1
4040,3528,1,63.9,60,1
13243,5469,1,64.9,53,1
26579,16290,2.02,61.3,57,0
12458,5247,1.06,62.1,60,0
12893,5372,1.01,61.5,60,1
46922,1815,0.52,61.7,56,1
5165,3770,0.9,60.8,57,0
2972,3299,0.91,62.6,55,0
49033,2054,0.73,62.8,55,0
31426,764,0.3,61.5,58,1
39964,1106,0.59,62.2,59,1
20981,9193,1.54,61.9,55,0
40081,1114,0.36,61.6,57,1
10588,4821,0.91,62.4,57,1
9099,4525,1.01,63.2,54,1
23229,11233,1.1,62,57,1
20607,8910,1,63.5,55,1
15050,605,0.3,62.1,56,0
51795,2415,0.7,62,55,0
24021,12196,1.4,59.1,57,0
29971,715,0.29,61.1,57,0
14824,5969,1.24,59.1,59,1
50099,2207,0.71,63.5,57,1
13390,601,0.35,62.1,57,1
38337,1020,0.51,62.6,59,0
4539,3640,1,59.1,62,0
5266,3795,1.21,63.3,63,0
33893,844,0.3,62.6,54,0
27165,17408,2.05,67.7,58,1
35849,917,0.31,61.5,56,1
24092,12237,1.26,62.3,57,0
42107,1276,0.41,62.1,57,0
15045,605,0.3,62.8,58,1
8233,4373,0.93,62.3,58,1
46506,1778,0.56,59.6,58,0
23785,11844,1.71,63.5,56,0
31513,765,0.34,59,60,0
46672,1789,0.59,61.5,56,0
20178,8629,1.03,61.9,57,1
42530,1323,0.4,61.7,56,1
31507,765,0.34,61,58,1
45881,1718,0.36,61.5,55,0
31536,766,0.31,61.4,56,1
45248,1659,0.65,65.1,55.6,0
45758,1705,0.58,62.2,57,1
43690,1436,0.5,58.5,60,0
36649,948,0.43,63.4,57,1
46773,1803,0.52,61.2,56,1
5930,3942,1.12,61,59,0
26529,16187,2.28,62.9,57,1
27965,658,0.3,61.5,59,0
19893,8442,1.2,60.2,60,0
23988,12150,1.13,60.1,57,1
21296,9450,1.5,60.1,60,1
35646,907,0.31,62.2,59,1
7027,4158,0.9,59.9,59,0
1550,3002,0.72,63.8,58,1
41606,393,0.32,60,61,0
29149,692,0.4,62,55,0
34982,880,0.34,62.6,54,1
50341,2243,0.5,61.1,57,1
52406,2511,0.71,60.8,62,0
33366,827,0.41,61.6,58,0
50233,2232,0.7,62.4,55,1
6064,3966,1.01,61.8,58,0
44510,1600,0.52,62.2,57,0
14079,5712,1.2,62.6,59,1
42529,1323,0.4,61.9,57,1
70,553,0.24,60.7,58,1
23192,11198,2,60.6,62,1
40842,1173,0.57,61.8,57,1
22046,628,0.31,62.3,59,0
23778,11837,1.06,62,57,0
30298,447,0.3,62.4,58,1
38073,1013,0.3,60.2,57,0
4819,3703,0.91,62.8,61,1
10239,4746,1.02,62.5,57,1
6906,4135,1.04,63,56,1
17967,7260,1.23,62.2,55,1
35061,885,0.35,59.9,59.9,0
10938,4899,1.01,59.5,62,0
37784,1000,0.38,61.6,56,0
5638,3879,0.75,62.2,56,0
31866,776,0.3,61,61,0
42056,1270,0.47,60.3,57,1
426,2812,0.51,62,57,1
45912,1721,0.53,61.3,55,0
11215,4960,1.23,62.8,59,1
8157,4360,1.02,61,58,0
46850,1812,0.53,62,55,1
38055,1012,0.4,62.2,55,1
26045,15246,1.62,62.7,56,0
40932,499,0.3,61.7,58,0
31931,776,0.3,62,54,0
25071,13595,1.16,61.5,56,0
9361,589,0.32,61.3,55,1
42066,1271,0.39,59.8,55,1
47403,1848,0.7,62,67,1
12729,5313,1.5,60.6,62,1
43085,1380,0.51,60,58,0
14984,6037,1.01,58.5,60,1
319,2801,0.75,60.4,57,0
2915,3285,0.8,59.7,58,0
39864,1101,0.55,61,56,0
32500,797,0.33,60.3,58,1
12590,5284,1.11,62.2,57,0
31828,775,0.34,61.6,56,1
30411,730,0.32,61.6,55,1
50462,2265,0.78,63.5,56,0
10250,4749,1.01,63.3,54,0
27875,654,0.3,61.5,56,0
53504,2685,0.74,62.6,65,0
41189,1202,0.51,60.9,60,0
21854,9916,1.24,60.1,59,1
31794,773,0.42,61.8,58,1
34801,877,0.36,62.2,54.1,0
1640,3017,1.12,60.3,60,0
39547,1080,0.32,58.1,59,0
3717,3453,0.82,61.9,57,0
18225,7397,1.19,58.9,61,0
28976,435,0.31,61.3,55,1
18111,7328,1.25,62.7,59,1
21103,9275,1.69,62.4,58,1
15534,6223,1.47,60,58,0
40010,1107,0.41,62.7,56,0
30799,742,0.34,61.3,56,0
14833,5974,1.07,61.6,60,1
16041,608,0.3,63.5,57,1
44519,1600,0.52,62.2,58,1
17918,7235,1.7,63.5,58,0
1521,2998,0.7,62.8,57,0
3522,3405,0.71,62.2,55,0
34367,863,0.41,61.6,59,1
6381,576,0.25,62.5,59,0
21407,9519,1.39,61.9,52,0
42514,1323,0.52,62.7,56,1
9349,4584,1.09,62.5,57,1
11829,5096,1,61.4,58,1
6809,4118,0.8,60.7,60,0
47041,1819,0.55,61.2,58,1
28702,680,0.3,61.1,57,1
28251,666,0.33,60.8,58,0
49131,2066,0.56,61,57,0
40099,1114,0.33,61.2,60,1
48311,535,0.25,61.6,55,1
8624,4446,1.07,61.7,58,0
45682,1695,0.53,61.9,55,0
39148,1061,0.32,61.1,56,1
49363,2098,1,63.9,59,1
49600,2137,0.71,60.2,60,0
3517,3404,0.71,61.1,56,1
7353,4214,0.93,60.6,59,0
36816,956,0.51,60.4,59,1
11495,5018,1.28,63.6,56,1
24511,12791,1.71,59.5,59,0
1462,2980,0.7,61.5,57,1
18148,7352,1.01,61.3,58,0
43849,1447,0.5,62.8,61,0
16282,6512,1.11,61.1,57,1
31074,752,0.33,59.5,60,1
16516,6600,1,62.8,60,1
44464,1593,0.52,61.5,55,0
47886,1912,0.74,60.6,62.6,0
5734,3890,0.9,64.3,60,0
33638,833,0.38,61,58,1
43766,1439,0.41,62.3,55,1
42679,1336,0.41,62.1,57,1
9721,4653,1.01,62.4,58,1
24580,12880,1.72,61.4,59,0
12224,5197,1,60.7,60,0
8778,4469,1.04,62,53,0
41396,1223,0.53,60.9,57,0
14829,5973,1.01,63.1,57,1
16398,6546,1.09,62.5,59,1
3207,3346,0.71,62.3,56,0
23543,11554,2.01,63.4,59,0
41397,1223,0.42,61.7,53,1
42151,1282,0.5,59.9,56,0
21758,9823,1.53,59.3,58,1
9409,4587,0.92,61.6,56,0
17404,6971,1.71,63.7,54,0
47941,1915,0.38,60.3,56,0
9544,4620,1.5,62.6,63,0
29119,689,0.34,63.3,56,0
47474,1859,0.48,61.6,54,0
6511,4064,1.12,62.3,57,1
38354,1021,0.36,61.5,54,0
42449,1315,0.53,64.3,55,0
14437,5829,1.01,65.6,55,0
43112,1385,0.51,61.3,57,0
38476,1031,0.42,61.9,57,0
28402,669,0.35,63.8,54,0
6848,4124,1.14,61.3,56,0
22962,11009,1.37,61.1,55,1
48275,1956,0.53,61.4,55,1
15825,6332,1.01,60.6,62,1
17702,612,0.32,60.8,56,1
10640,4832,1.1,62.6,57,1
7214,4191,1.01,64.6,55,1
20857,9077,1.57,58.6,62,1
747,557,0.33,62.1,55,0
51613,2395,0.73,62.1,58,1
23826,11897,1.54,60.9,59,1
29781,709,0.3,62.5,60,1
4308,3593,0.99,71.6,57,1
46760,1801,0.65,61.8,56,1
13597,5562,1.29,61.1,58,0
44422,1588,0.52,62.5,57,1
52424,2513,0.77,63.2,58,0
11051,596,0.28,61.8,60,0
19584,8213,1.22,61.4,56,1
43564,1431,0.51,62.5,53,1
24407,12647,1.14,63.3,57,1
18137,7345,1.06,62.8,55,1
38012,1009,0.42,60.6,58,0
44212,1570,0.91,67,62,0
30088,720,0.32,60.2,58,0
34356,863,0.3,60.1,55,0
6505,4064,0.9,62.1,60,1
9419,4588,1.01,63.5,60,1
191,2777,0.71,57.8,60,1
37062,968,0.43,61.1,57,0
726,556,0.34,63.5,55,0
277,2795,0.71,60.7,56,0
41889,1259,0.41,61.6,55,0
2003,3101,0.74,61.5,54,1
25768,14725,2.01,62.1,56,0
12583,5281,1.07,61.5,55,0
15931,6369,1,59.1,62,1
43976,518,0.3,62.6,54,0
19978,8524,1.51,61.2,63,1
23168,11180,1.7,58.2,64,1
30240,723,0.33,62.3,57,0
15611,6261,1.21,62.6,55,0
48704,2010,0.56,61.6,56,0
2811,3265,0.72,61.1,56,0
10152,4725,1.1,61.2,61,1
12698,599,0.38,62,53,0
36211,932,0.36,62.9,57,1
50512,2271,0.71,61.8,57,1
53587,2699,0.8,60.8,57,0
2588,3217,0.71,60.7,58,0
4628,3665,1.01,63.6,54,1
48595,1995,0.7,61,66,1
46448,1773,0.56,61.6,56,1
52983,2594,0.72,60.1,57,1
2800,3261,0.7,61.5,55,0
1378,2967,0.7,61.5,56,1
1281,2951,0.72,62.7,58,1
2963,3296,1.07,62.5,59,1
42510,1322,0.41,61.5,56,1
16957,6773,1.04,61.6,57,0
25489,14275,1.7,63.1,57,0
41562,1237,0.5,61.7,57,0
5127,3763,0.78,61.9,56,0
17007,6789,1.43,60.5,58,0
47695,1883,0.5,62.2,54,1
23664,11711,1.57,62.7,60,1
15161,6095,1.14,62.6,56,1
47369,1847,0.52,62.9,59,0
74,554,0.3,62.5,57,0
5749,3894,0.76,60.6,58,0
29335,698,0.31,61.5,61,1
48441,1974,0.51,61.5,56,0
10855,4873,1.13,62.3,57,1
20794,9030,1.52,61.2,63,0
43556,1429,0.52,62.2,54,1
25556,14386,1.5,62.1,60,0
40876,1176,0.5,61.7,58,1
14925,6007,1.02,63.3,58,1
504,2822,0.7,59.7,58,0
1160,2925,0.7,64.5,58,1
49122,2066,0.7,62.4,59,1
5144,3763,1,63.5,56,1
39446,1076,0.41,61.5,56,0
29441,701,0.34,61.2,57,0
15174,6097,1.01,63.3,57,0
52867,2580,0.76,60.8,57,0
36236,933,0.38,60.7,56,0
20687,8969,1.21,62.6,59,1
16776,6683,1.12,62.3,59,0
13505,5543,1.01,61.2,57,1
44738,1617,0.5,61.8,56,0
561,2831,0.79,61.8,56,0
43943,516,0.4,61.6,56,1
42724,1341,0.68,61.6,65,1
49301,539,0.31,64,59,1
28155,665,0.3,61.4,56,0
28613,675,0.3,63.2,57,0
34511,868,0.33,60.9,60,0
33141,816,0.31,63.4,57,1
23042,11069,1.53,59.3,58,1
33118,816,0.31,62.5,57,1
22280,10333,1.09,60.9,56,1
31912,776,0.3,62.9,60,0
35971,920,0.41,63,57,0
48496,1981,0.57,61.8,55,1
21134,9293,1.34,60.7,59,1
21499,9596,1.53,62.2,57,1
1067,558,0.31,60.8,60,1
19818,8385,1.75,64.1,56,0
17135,6837,1.26,61,56,1
13324,5500,1.25,58.9,58,1
46455,1774,0.52,62.1,57,1
36482,943,0.43,62.2,59,1
15223,6112,1.07,60.2,55,1
20188,8633,1.12,62.1,57,1
32633,459,0.31,58.8,59,0
30372,729,0.36,62.1,55,1
8880,4485,1.08,61.2,59,1
7655,4269,1,63.3,58,0
41164,1200,0.52,62.9,56,0
38660,1040,0.42,61.7,56,0
50446,2263,0.6,61.4,55,1
1054,558,0.25,61.2,59,1
35631,473,0.3,62,58,0
3906,3492,0.72,62.2,54.4,0
51789,2415,0.7,65.8,56,0
22627,10681,1.17,60.5,57,1
5174,3773,0.71,61.9,55,0
48179,1944,0.54,61.7,57,1
10543,4808,1.01,62.6,56,1
52836,2574,0.71,63.1,54,1
48462,1976,0.56,61.6,56,1
34551,870,0.38,62.3,54,1
21423,9530,1.52,60.7,57,1
41577,1238,0.5,65.1,56,0
13616,5571,1.01,61.9,56,1
21473,9571,1.32,62,54,0
49594,2136,0.72,60.9,58,0
1884,3074,0.77,61.4,55,1
1531,2999,0.7,60.6,60,0
8926,4497,0.9,62.3,58,0
41417,1226,0.53,62.4,59,0
45587,1689,0.52,61.9,56,0
30713,738,0.33,60.5,55,0
17626,7098,1.01,62.1,57,1
16503,6597,1.36,62.8,53,0
31410,764,0.3,62.7,54,0
36577,945,0.36,62.5,56,1
53814,2734,0.7,63.4,58,1
10486,4796,1.02,62,60,1
9264,4561,1.01,65.9,60,1
39596,1084,0.34,61.7,58,0
42079,1273,0.52,57.9,61,0
39736,1092,0.38,62.4,54.1,0
53852,2742,0.71,62.1,57,0
6968,4150,0.92,62.5,55,1
15131,6083,1.01,62.5,56,0
42870,1358,0.43,61.5,56,1
31127,754,0.43,62.9,55,0
18682,7639,1.11,61.5,58,0
50605,2285,0.7,61.6,58,0
37582,990,0.32,61.9,59,0
2916,3285,1.04,58.2,64,0
2254,3150,0.75,61.7,56,0
48809,2026,0.56,60.4,56,1
33242,824,0.41,61.4,56,0
39553,1080,0.32,60.9,61,0
33075,814,0.4,64.4,56,1
50205,2227,0.8,60.1,57,1
29394,698,0.31,63.9,56,1
18036,614,0.35,62.3,56,1
27884,655,0.3,62.8,56,0
20452,8796,1.1,61.5,55,0
13487,5535,1.04,61.4,65,1
15385,607,0.32,64,55,0
44047,1548,0.45,59.8,59,1
20708,625,0.31,62.1,57,0
38562,1035,0.35,61.2,56,1
53329,2654,0.74,61.9,56,0
7307,4204,0.91,62.1,56,0
16722,610,0.32,60.9,56,0
53110,2616,0.7,62.2,55,1
19892,8442,1.2,62.3,56,1
8647,4452,1,61.3,61,0
34209,854,0.33,62.4,58,0
49060,2058,0.7,62.6,56,1
39444,1076,0.52,58.4,62,1
19293,8011,1.02,62.2,54,1
31213,756,0.32,62.3,55,1
26464,16023,1.5,62.5,58,0
14945,6019,1.2,61,58,1
49343,2096,0.71,63.1,57,0
43377,1409,0.54,61.2,57,0
23622,11646,2.01,61.3,60,1
9977,4703,1.02,63.5,56,1
16327,6532,1.08,59.4,59,0
337,2803,0.71,62.4,61,0
14302,5792,1.26,61.5,57,0
14027,5702,1.05,62.1,58,0
47939,1915,0.56,62.1,57,1
39145,1061,0.41,62.7,56,1
27702,648,0.26,61.7,54,0
11639,5051,1.01,58.4,61,1
21360,9505,1.28,60.9,58,0
14954,6022,1.21,62.8,56,1
3329,3375,1.23,60.8,59,0
28087,662,0.3,63.1,56,1
9225,4558,1.1,62.6,57,1
41378,1220,0.53,60.9,55,1
16284,6512,3,63.1,55,1
52046,2451,0.55,61.5,55.1,1
38827,1048,0.42,61.9,57,1
31388,763,0.37,61.1,54,1
48243,1951,0.69,62.6,59.6,1
25846,14904,1.79,62.6,56,1
36683,951,0.41,61.6,59,0
7729,580,0.32,59.3,58,0
43264,506,0.3,63.3,60,0
40557,1151,0.41,61.8,57,1
33931,463,0.33,62.6,58,1
42427,1312,0.51,63.8,56,1
51768,2409,0.7,62.2,56,1
47953,1917,0.71,60.3,58,1
46214,1751,0.57,62.2,56,0
46315,526,0.3,63.9,55,0
49567,2131,0.72,61.5,56,1
23558,11565,1.51,61.5,61,0
8670,4455,1.04,62.6,58,1
12631,5292,1,61.6,60,1
49341,2095,0.58,59.7,59,1
13461,5527,1.01,62,54,1
7424,4228,0.92,61,62,1
47065,1822,0.52,61.6,55,1
17032,6803,1.05,61.6,58,1
50687,2289,0.54,61.2,57,1
21417,9526,1.62,59.6,65,0
25251,13872,2.21,59,59,1
2299,3162,0.9,62.4,65,0
20940,9148,1.1,61.7,56,1
34153,854,0.33,60.3,59,0
1629,3015,0.78,61.7,55,0
12736,5315,1.11,61.5,59,1
4899,3721,0.77,61.8,56,1
6783,4113,0.82,61.9,56,1
11936,5127,1.09,61.4,58,1
12105,5166,1.1,60.4,59,0
24975,13477,2.04,61.4,59,1
8361,4399,1.01,64.1,59,1
14533,5866,1.24,61.6,57,1
39166,1063,0.44,60.6,58,0
25156,13728,1.5,62.6,59,1
50166,2218,0.7,63.9,58,1
6321,4028,1.11,61.2,61,1
12193,5188,1.06,61.7,56,1
11965,5139,1.15,60.9,57,0
38507,1031,0.5,58,62,1
28502,673,0.4,62.2,54,1
23308,11345,1.56,62,57,0
27286,17759,2.01,59.3,61,1
29805,709,0.3,61.7,59,0
30337,727,0.34,59.8,58,1
27438,18062,2.21,61.6,57,1
37587,990,0.32,61.7,56,0
45393,1667,0.54,63.2,55,1
41944,504,0.28,61.5,58,0
4674,3671,0.95,60.5,62,1
21158,9314,1.54,60.1,58,1
35393,899,0.41,62.5,56,1
22215,10270,1.74,62.1,59,1
45709,1698,0.56,61.2,56,0
24965,13453,2.02,62.7,57,0
33490,828,0.32,62.3,56,1
50024,2197,0.51,61.8,56,1
2284,3160,0.77,58.6,59,0
31082,752,0.33,61.4,59,0
44340,521,0.24,60.3,61,0
9827,4672,1.01,62.9,61,1
35749,911,0.3,62.5,58,1
49607,2138,0.74,63.1,55,1
28631,434,0.26,62.1,55,1
26992,17081,2.05,59.7,59,1
8605,4442,1.01,62.4,58,0
1610,3012,0.78,61.3,60,1
39186,1063,0.5,63.3,57,0
38181,1015,0.41,60.8,57,0
51878,2428,0.71,63.6,56,1
2168,3133,0.72,61.6,55,0
28256,666,0.33,62.1,59,1
3276,3360,0.51,62.7,62,1
39569,1081,0.44,60.9,57,0
32322,789,0.36,61.3,60,1
24585,12891,2.05,60,58,1
45570,1689,0.52,60.3,60,1
48420,1971,0.51,61.6,59,0
31752,772,0.4,61.3,60,0
12665,5302,1.07,62,57,0
10139,4723,1.05,61.8,59,1
2277,3158,1.06,60.3,58,0
14222,5764,1.07,62.5,56,0
41874,1257,0.38,60,62,0
46666,1787,0.97,68.5,54,1
26597,16319,2.04,60,60,1
5825,3915,1,62.9,60,0
26664,16479,2.1,60.4,59,0
48803,2025,0.55,62.2,54.3,1
52300,548,0.25,59.4,62,1
30168,721,0.32,63,56,1
48640,537,0.31,60.1,59,1
6276,4015,1,63,61,0
49270,2089,0.72,62.1,55.3,0
9994,4704,1,61.7,58,1
41387,1221,0.42,61.3,57,1
52571,2536,0.7,63,55,1
31484,765,0.34,61.9,55,0
31686,769,0.26,62.3,60,0
2554,3208,0.9,61.5,59,0
21246,9394,1.5,61,59,0
25866,14948,2.01,62.1,66,0
19373,622,0.27,62.3,56,0
4656,3669,1.04,62,57,0
38335,1020,0.32,61.8,59,0
18670,7632,1.12,61,56,1
7582,4255,1,61.6,62,1
37280,484,0.3,62.1,57,0
1649,3018,0.7,60.2,61,0
15584,6250,1.2,62.4,58,1
13711,603,0.37,60.7,58,1
28243,666,0.33,61.8,59,0
34723,875,0.41,61.7,57,1
18387,618,0.31,64.7,56,1
53756,2724,0.7,63.7,55,1
37264,480,0.32,63,58,1
8846,4480,1,62.6,56,0
15259,6126,1.53,60.1,59,1
48794,2022,0.83,59.3,59,1
30066,720,0.32,61.4,56,1
1668,3024,0.75,61.7,60,1
22336,10384,1.55,61.5,54,0
31336,759,0.41,61.9,54,0
37350,982,0.4,58.9,58,0
37667,992,0.42,62.5,55,0
3695,3447,0.76,60.5,56,1
9096,4524,1.08,61.8,56,0
27486,18172,2.01,63,56,0
1272,2949,0.72,63,56,1
20627,8922,1.31,61.9,56,0
17165,6854,1.02,62.1,52,1
48408,1970,0.61,61.4,57,0
49546,2128,0.54,62.5,58,1
10128,4719,1.11,62.6,56,1
17902,7229,1.01,61.6,56,0
31303,758,0.32,61.8,57,0
20932,9139,1.7,61.2,57,0
17740,7140,1.5,60.2,63,0
40720,1160,0.38,61.1,57,0
33445,828,0.32,62.1,55,1
29645,706,0.35,62.1,56,1
51463,2376,1.2,66.7,57,1
24627,12958,1.52,61.1,57,0
38630,489,0.31,62.5,54,0
3584,3422,0.59,60.7,57,0
46736,1798,0.58,62.4,57,1
22012,10078,1.52,63.8,60,1
23256,11263,1.51,61.8,59,1
48879,2036,1.01,64.5,54,0
49745,2155,0.64,62.3,54,1
35704,911,0.3,61.4,54,0
3274,3360,1,59.8,61,0
8667,4455,1.17,63.1,58,0
9290,4568,1,61.5,64,1
4945,3732,1.19,61.5,57,1
14974,6031,1.57,59.6,56,1
34123,853,0.31,61.6,54,1
25107,13642,2.21,62.7,57,1
19751,8317,1.56,59.9,59,1
19492,8127,1.52,58.7,62,0
7644,4268,0.9,65,58,1
13999,5698,1.07,63.6,59,0
11162,4948,1.02,62.5,57,0
5853,3920,1,58.1,64,1
23731,11769,1.54,61.9,59,0
51954,2442,0.63,62.6,56,0
44744,1619,0.7,62,56,0
29716,707,0.31,63.2,58,1
12677,5305,1.24,62.8,57,0
32892,810,0.36,61.4,57,0
35083,886,0.39,61.8,55,0
33427,828,0.32,59.2,59,0
8593,4440,0.56,60.7,56,0
38235,1017,0.35,60.8,56,1
46109,1743,0.55,62.8,57,1
18202,7388,1.52,64.9,58,0
24746,13096,1.25,61.3,57,1
38021,1009,0.39,63.3,57,1
10240,4746,1.13,62.8,57,1
50168,2218,0.73,62.4,56,1
32499,797,0.41,63.2,59,0
20390,625,0.31,62.4,58,1
51180,2347,0.6,62,57,1
773,2859,0.7,61,57,0
50652,544,0.31,63,54,0
17759,7151,1.13,61.9,58,0
41668,1240,0.4,62,56,1
12364,597,0.26,59.1,59,1
48377,1964,0.63,61.5,56,1
6637,4088,1,63.2,56,0
16598,6629,1.21,62.1,56,1
5767,3898,0.9,63.4,56,1
43764,1439,0.41,61.4,58,1
32387,790,0.42,60.1,61,1
50685,2288,0.62,58.9,64,1
41860,1257,0.59,61.7,55.2,0
27758,648,0.32,62.4,56,0
6347,4032,1,62.7,59,0
10804,4862,1.06,61.9,58,1
21944,10013,1.53,62,58,0
12985,5396,1.25,62.2,59,1
38801,1046,0.31,63.4,57,1
18802,7695,1.59,62.5,60,1
28095,663,0.31,60.5,60,0
2383,561,0.32,62.8,58,1
38710,1042,0.42,63.9,56,0
49651,2139,0.7,59.6,60,1
38374,1023,0.51,62.5,58,1
28215,666,0.38,63.4,56,0
20492,8825,1.52,61.1,61,0
1546,3002,0.83,62.1,58,1
24327,12584,1.25,62.2,56,1
5894,3931,0.9,61.6,57,1
48565,1991,0.64,62,54,0
23116,11141,1.23,61.8,56,0
34532,868,0.33,62.2,57,1
32840,807,0.46,61.7,55,0
49401,2105,0.5,62,55,1
15780,6313,1.15,62,55,0
19079,7850,1.33,62.6,57,0
51951,2442,0.7,60.6,58,1
51142,2342,0.91,57.7,63,0
33228,822,0.4,61.8,58,1
18192,7378,1.09,62.5,58,1
4682,3674,0.82,61.8,58,0
15286,6133,1.09,62.7,56,1
52270,2491,0.76,61.8,58,0
15847,6340,1,62.2,55,1
33991,847,0.42,59.5,59,0
31512,765,0.34,61.2,62,1
2742,3248,0.61,61.4,56,1
8991,4509,1.28,61.6,57,0
24035,633,0.29,62.7,61,1
36441,942,0.31,61.9,56,0
38716,1042,0.53,61.4,56,0
8632,4449,1.02,62.6,59,0
46983,1815,0.55,61,56,0
17453,6999,1.01,63.3,60,0
40854,1173,0.53,60.8,58,0
41389,1221,0.42,60.6,57,0
44751,1619,0.51,59.2,56,0
11469,5012,1.13,62.7,57,0
18193,7378,1.25,60.4,59,1
53093,2613,0.7,62.8,58,0
31653,767,0.35,60.7,60,1
45725,1698,0.6,60,57,0
13845,5643,1.22,61.8,58,1
11935,5127,1.09,61.9,55,0
11455,5007,0.8,61.8,56,0
12319,5223,1.28,62.5,55,1
9005,4513,1.14,62.4,58,0
47524,1868,0.57,62.1,56,0
18615,7592,1.58,61,58,1
21686,9784,1.05,62.7,57,0
15016,6047,1.02,62.8,56,1
52178,2475,0.7,62.1,56,1
28641,434,0.33,61.9,56,1
53021,2599,0.81,65,56,0
2464,3191,0.7,62,55,0
51749,2405,0.7,61.4,57,1
51464,2376,1.2,65.1,55,0
12541,5268,1.2,61.3,56,0
16930,6759,1.01,63.8,57,1
30195,722,0.42,63.4,56,0
3237,3353,0.9,58.5,66,0
14730,605,0.3,62.9,57,1
28443,671,0.31,61.4,57,1
5704,574,0.3,62.2,59,1
1897,3077,0.71,64.7,58,1
5620,3875,1.02,58.7,63,1
